Date,ADANIENT.NS,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HINDALCO.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SBILIFE.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2023-10-17 00:00:00,2427.4208984375,801.6604614257812,3078.339599609375,1007.2726440429688,5099.80224609375,8052.5751953125,1656.6048583984375,948.364990234375,164.0930633544922,4541.24072265625,1163.633544921875,297.052490234375,3624.355224609375,5511.46240234375,3462.48583984375,1959.101806640625,1229.317626953125,,1520.437744140625,481.5892639160156,945.7581787109375,1420.23291015625,1404.066162109375,439.09844970703125,784.008544921875,1769.6104736328125,3042.38427734375,1565.139892578125,10650.205078125,2302.54150390625,239.35289001464844,176.85484313964844,198.2174072265625,2347.283447265625,566.9425659179688,1345.932373046875,1126.7833251953125,901.6337280273438,653.6828002929688,124.88387298583984,3448.30859375,1163.2752685546875,3297.65966796875,8252.4609375,623.7732543945312,410.52447509765625
2023-10-18 00:00:00,2405.380126953125,795.188232421875,3061.432861328125,992.0843505859375,5095.93408203125,7827.255859375,1627.17333984375,947.5693359375,162.01126098632812,4548.49658203125,1200.421630859375,296.63134765625,3618.988037109375,5644.02734375,3457.787841796875,1940.4974365234375,1221.906005859375,,1499.2767333984375,482.2852783203125,935.6947631835938,1404.754638671875,1402.216796875,437.35540771484375,778.30322265625,1751.4803466796875,3021.845703125,1563.402587890625,10687.5029296875,2296.386474609375,235.50885009765625,177.51954650878906,197.59544372558594,2316.13916015625,563.2052612304688,1353.91796875,1143.2369384765625,889.5669555664062,666.4434204101562,124.58979797363281,3428.840087890625,1153.0762939453125,3272.04345703125,8229.4970703125,619.4310913085938,406.5829162597656
2023-10-19 00:00:00,2401.231689453125,789.4627685546875,3066.72265625,990.635498046875,5438.40087890625,7802.380859375,1633.71923828125,937.7242431640625,163.6304473876953,4543.31396484375,1213.014892578125,294.619140625,3615.55908203125,5597.75146484375,3462.831787109375,1960.3421630859375,1219.8843994140625,,1494.5413818359375,477.21435546875,927.7630615234375,1434.42529296875,1395.5003662109375,436.14495849609375,774.3839111328125,1736.546630859375,3030.576904296875,1558.1412353515625,10670.9091796875,2382.208984375,233.07589721679688,176.90234375,196.92562866210938,2298.349365234375,561.7791748046875,1345.7327880859375,1131.44189453125,889.26904296875,666.7424926757812,123.51152038574219,3406.56103515625,1138.5548095703125,3273.937255859375,8468.330078125,612.4437255859375,394.458740234375
2023-10-20 00:00:00,2392.78515625,790.2593994140625,3070.726806640625,979.593994140625,5445.04638671875,7730.392578125,1634.0191650390625,939.9617919921875,160.25326538085938,4521.15234375,1190.1090087890625,292.373046875,3532.6181640625,5536.513671875,3442.75439453125,1931.22021484375,1223.042724609375,,1502.28564453125,469.06109619140625,924.7886962890625,1452.9693603515625,1389.270751953125,424.42791748046875,763.4197998046875,1767.66259765625,2988.85498046875,1546.92333984375,10625.291015625,2396.75439453125,234.53567504882812,176.807373046875,194.10284423828125,2291.323486328125,553.812744140625,1360.206787109375,1132.1357421875,892.7947387695312,661.1597290039062,120.66879272460938,3444.90869140625,1137.1463623046875,3255.54736328125,8411.1689453125,602.3619384765625,391.01611328125
2023-10-23 00:00:00,2307.71923828125,768.1542358398438,3037.259521484375,963.5563354492188,5361.82275390625,7759.94384765625,1612.1329345703125,934.094482421875,158.5878143310547,4472.38720703125,1173.8470458984375,286.4769287109375,3479.593505859375,5519.26611328125,3408.5830078125,1887.9591064453125,1201.712890625,,1485.7613525390625,454.0968933105469,922.0125732421875,1419.243896484375,1371.1656494140625,422.1038818359375,743.1287231445312,1738.84423828125,2935.2265625,1553.773193359375,10454.900390625,2388.664794921875,230.2050323486328,175.52549743652344,191.1365203857422,2255.544677734375,543.8301391601562,1336.000244140625,1112.5596923828125,877.05322265625,645.3584594726562,117.63002014160156,3361.70751953125,1122.819091796875,3209.2490234375,8276.169921875,585.6421508789062,382.3345947265625
2023-10-25 00:00:00,2256.090087890625,765.8142700195312,3026.186279296875,954.7131958007812,5304.19091796875,7656.01611328125,1610.4339599609375,917.4869995117188,157.26934814453125,4475.49658203125,1147.718505859375,290.40765380859375,3422.4443359375,5481.390625,3347.311767578125,1862.8558349609375,1194.2789306640625,,1476.3399658203125,458.57122802734375,908.28076171875,1397.188720703125,1350.854248046875,419.00518798828125,742.4837646484375,1726.158203125,2893.355712890625,1557.6944580078125,10489.76953125,2395.076416015625,225.8257293701172,175.0507049560547,190.8972930908203,2250.3125,547.0265502929688,1311.793701171875,1110.4287109375,883.906005859375,635.8876953125,118.95336151123047,3341.942626953125,1109.41455078125,3177.453125,8207.67578125,579.1039428710938,381.0373840332031
2023-10-26 00:00:00,2202.311767578125,767.0588989257812,2926.82275390625,971.3003540039062,5216.95068359375,7384.7275390625,1559.0164794921875,900.4818115234375,154.97933959960938,4449.8798828125,1141.1739501953125,285.681396484375,3385.620361328125,5390.03173828125,3290.343017578125,1835.1727294921875,1196.9998779296875,,1443.6859130859375,454.0471496582031,900.8944091796875,1399.1173095703125,1340.4027099609375,420.60296630859375,723.0361328125,1692.994384765625,2842.257568359375,1495.15234375,10326.6123046875,2324.2880859375,225.43646240234375,171.77471923828125,190.3710174560547,2218.96875,537.978271484375,1303.259033203125,1093.974853515625,874.322021484375,624.6224365234375,117.53199768066406,3289.350341796875,1083.479736328125,3090.68701171875,8156.9267578125,560.038330078125,377.4450378417969
2023-10-27 00:00:00,2260.788330078125,779.0574951171875,2921.73095703125,1001.9766845703125,5330.2294921875,7469.701171875,1565.412353515625,909.5313110351562,154.9562225341797,4456.29638671875,1164.377197265625,293.8236999511719,3391.136474609375,5365.5263671875,3357.6474609375,1841.5726318359375,1232.8572998046875,,1449.3583984375,453.54998779296875,904.9594116210938,1425.4747314453125,1361.0098876953125,420.0219421386719,726.3104858398438,1700.8358154296875,2879.266357421875,1499.8182373046875,10461.8837890625,2374.765869140625,230.25369262695312,175.43052673339844,192.28475952148438,2258.135986328125,551.8949584960938,1300.5638427734375,1101.5079345703125,884.9984130859375,639.0778198242188,117.53199768066406,3303.348388671875,1088.433837890625,3110.52197265625,8161.7490234375,557.6427001953125,381.53631591796875
2023-10-30 00:00:00,2298.17333984375,781.6463623046875,2933.546142578125,988.4371948242188,5266.1005859375,7465.57177734375,1560.11572265625,921.1168212890625,160.4845733642578,4404.2734375,1183.415771484375,294.3852233886719,3382.638671875,5313.88232421875,3320.85498046875,1864.1953125,1229.01904296875,,1465.093505859375,454.0471496582031,917.0056762695312,1438.6781005859375,1357.7562255859375,416.826416015625,728.7910766601562,1715.61962890625,2903.52587890625,1486.9127197265625,10300.4091796875,2386.09326171875,228.30734252929688,179.27622985839844,192.1890869140625,2304.677978515625,555.8781127929688,1323.822021484375,1105.37353515625,887.431640625,626.5664672851562,116.79681396484375,3330.556640625,1094.6016845703125,3106.285888671875,8352.0693359375,537.6787719726562,381.1870422363281
2023-10-31 00:00:00,2293.724853515625,781.3973999023438,2961.822509765625,981.0928344726562,5271.208984375,7455.2236328125,1568.5604248046875,909.33251953125,161.57174682617188,4369.62451171875,1189.9107666015625,294.1044616699219,3367.6806640625,5335.95166015625,3259.435546875,1872.033935546875,1239.9512939453125,,1456.609375,456.88092041015625,907.5371704101562,1425.4747314453125,1349.227294921875,414.84124755859375,730.6266479492188,1737.4957275390625,2906.204833984375,1447.9976806640625,10295.0595703125,2392.322265625,229.47515869140625,176.7598876953125,193.43301391601562,2280.1611328125,556.2223510742188,1365.3973388671875,1079.0079345703125,894.3341064453125,626.7160034179688,116.40470886230469,3320.8955078125,1100.672607421875,3179.2470703125,8372.5986328125,539.5254516601562,380.9874572753906
2023-11-01 00:00:00,2216.40625,765.8142700195312,2901.364013671875,971.0505981445312,5301.26513671875,7434.57763671875,1571.8582763671875,908.3877563476562,165.11082458496094,4340.79931640625,1191.1502685546875,286.99163818359375,3325.638427734375,5314.97607421875,3246.28125,1854.0250244140625,1223.3828125,,1454.6363525390625,460.06268310546875,906.248291015625,1416.8702392578125,1335.177001953125,414.55078125,718.8191528320312,1722.5120849609375,2872.718017578125,1444.0267333984375,10132.048828125,2370.270263671875,226.36099243164062,177.28216552734375,192.28475952148438,2289.62890625,557.058349609375,1333.6544189453125,1106.36474609375,896.9660034179688,625.7689208984375,114.29717254638672,3283.336669921875,1092.853271484375,3163.050048828125,8332.0390625,531.0906372070312,380.1393127441406
2023-11-02 00:00:00,2214.406982421875,770.9920654296875,2921.97802734375,982.1920166015625,5275.5244140625,7411.8916015625,1574.6065673828125,918.7301025390625,166.79940795898438,4469.080078125,1198.3392333984375,289.0506286621094,3323.302734375,5307.07275390625,3301.717041015625,1882.998046875,1237.4246826171875,,1456.85595703125,471.49713134765625,912.0979614257812,1445.1561279296875,1350.9527587890625,417.50421142578125,727.6499633789062,1735.7974853515625,2895.340087890625,1459.0169677734375,10207.189453125,2394.010009765625,228.93991088867188,176.807373046875,194.34205627441406,2312.351806640625,562.664306640625,1341.091064453125,1122.8681640625,905.010498046875,634.4920043945312,115.76754760742188,3312.368896484375,1095.2095947265625,3191.05859375,8409.1318359375,539.7749633789062,382.8335266113281
2023-11-03 00:00:00,2228.951171875,792.001953125,2949.31396484375,988.08740234375,5325.6669921875,7374.47900390625,1535.1815185546875,925.5918579101562,167.23892211914062,4481.2216796875,1196.207275390625,291.9986572265625,3330.260009765625,5232.06689453125,3390.43408203125,1881.4600830078125,1230.4766845703125,,1463.76171875,472.4914245605469,925.8297119140625,1434.326416015625,1369.5880126953125,419.53778076171875,740.2512817382812,1731.3524169921875,2888.54345703125,1458.322021484375,10180.14453125,2382.815185546875,230.26638793945312,180.4156951904297,195.5859832763672,2311.853515625,568.6145629882812,1326.9664306640625,1131.04541015625,907.4437255859375,645.5079956054688,114.98335266113281,3303.299072265625,1112.489501953125,3263.8203125,8472.3564453125,549.3077392578125,382.7337341308594
